1344095052,11.0,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Shawn Mendes - Stitches (Official Video).mp4
347842350,13.0,10,10,11.0,0.5,D:\DC++Share\Songs\Video\pyDirect\Shawn Mendes - Treat You Better.mp4
-711290569,10,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Sia - Cheap Thrills (Performance Edit)-31crA53Dgu0.mp4
2043553175,12.0,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Sofia Carson - Love Is the Name (Official Video).mkv
-732235238,11.5,10,10,10,0.5,D:\DC++Share\Songs\Video\Taylor swift -Love Story.mkv
1239952422,10.0,10,10,11,0.5,D:\DC++Share\Songs\Video\The Script - Hall of Fame ft william.mp4
179479588,9.5,10,10,10,0.5,D:\DC++Share\Songs\Video\The Script - Superheroes .mp4
49439744,10,10,10,10,0.5,D:\DC++Share\Songs\Video\Wiz Khalifa - See You Again ft. Charlie Puth [Furious 7 Soundtrack].mp4
1902051154,20.0,10,10,10.5,0.5,D:\DC++Share\Songs\Video\pyDirect\Sabrina Carpenter - We'll Be the Stars (Official Video).mkv
1902051154,20.0,10,10,10.5,0.5,D:\DC++Share\Songs\Video\pyDirect\Sabrina Carpenter - We'll Be the Stars (Official Video).mkv
1902051154,20.0,10,10,10.5,0.5,D:\DC++Share\Songs\Video\pyDirect\Sabrina Carpenter - We'll Be the Stars (Official Video).mkv
1902051154,20.0,10,10,10.5,0.5,D:\DC++Share\Songs\Video\pyDirect\Sabrina Carpenter - We'll Be the Stars (Official Video).mkv
-1927497120,13.5,10,10,12,0.5,D:\DC++Share\Songs\Video\pyDirect\Ek Ajnabee Haseena Se Mulakat Ho Gai Full Song _ Best Ad Campaign Song by Doublemint .mp4
-273986862,11.0,10,10,14,0.5,D:\DC++Share\Songs\Video\pyDirect\Charlie Puth - Dangerously [Official Video].mp4
-273986862,11.0,10,10,13,0.5,D:\DC++Share\Songs\Video\pyDirect\Charlie Puth - Dangerously [Official Video].mp4
-273986862,11.0,10,10,12,0.5,D:\DC++Share\Songs\Video\pyDirect\Charlie Puth - Dangerously [Official Video].mp4
-273986862,11.0,10,10,11,0.5,D:\DC++Share\Songs\Video\pyDirect\Charlie Puth - Dangerously [Official Video].mp4
-369063426,11.5,10,10,11,0.5,D:\DC++Share\Songs\Video\pyDirect\Charlie Puth - One Call Away [Official Video]-BxuY9FET9Y4.mp4
-1708025461,11.0,10,10,12.0,0.5,D:\DC++Share\Songs\Video\pyDirect\Bruno Mars - It Will Rain [OFFICIAL VIDEO]-W-w3WfgpcGg.mp4
-1760497421,12.0,10,10,11,0.5,D:\DC++Share\Songs\Video\One Direction - Perfect (Official Video).mp4
-1927497120,13.5,10,10,11,0.5,D:\DC++Share\Songs\Video\pyDirect\Ek Ajnabee Haseena Se Mulakat Ho Gai Full Song _ Best Ad Campaign Song by Doublemint .mp4
2070235722,10.0,10,10,12,0.5,D:\DC++Share\Songs\Video\Friends - 0x00 - The Rembrandts Ill Be There For You Official Music Video.mkv
2070235722,10.0,10,10,11,0.5,D:\DC++Share\Songs\Video\Friends - 0x00 - The Rembrandts Ill Be There For You Official Music Video.mkv
-502753339,14.5,10,10,12,0.5,D:\DC++Share\Songs\Video\Bruno Mars - Just The Way You Are.mp4
1113698484,10,10,10,11,0.5,D:\DC++Share\Songs\Video\Sanam\Ishq Bulaava _ Hasee Toh Phasee - Sanam (Valentine's Day Special).mp4
